id,mass,GeoLocation
14571,2.4,"(-84.27371, 161.68486)"
14572,1.2,"(-84.27378, 161.68545)"
14573,4.9,"(-84.23543, 161.43983)"
15015,0.2,
14574,10.3,"(-84.2739, 161.68472)"
14575,3.3,"(-84.27387, 161.68554)"
14576,31.1,"(-84.27394, 161.68329)"
14577,4.4,"(-84.27384, 161.68376)"
14578,7.4,"(-84.27391, 161.68428)"
14579,5.9,"(-84.27375, 161.68588)"
14580,2.7,"(-84.27239, 161.41307)"
14581,3.0,"(-84.27386, 161.68358)"
14582,6.4,"(-84.26126, 161.35465)"
14583,8.4,"(-84.27396, 161.68221)"
14584,4.9,"(-84.27385, 161.68514)"
14585,6.6,"(-84.27204, 161.40762)"
14586,8.2,"(-84.25964, 161.36012)"
14587,14.8,"(-84.237, 161.51187)"
14588,9.0,"(-84.27384, 161.68406)"
14589,11.4,"(-84.27378, 161.68888)"
14590,4.4,"(-84.27379, 161.68546)"
14591,2.2,"(-84.27383, 161.68582)"
14592,22.6,"(-84.27386, 161.68474)"
14593,15.0,"(-84.26544, 161.40627)"
14594,3.2,"(-84.27391, 161.68431)"
14595,3.7,"(-84.27383, 161.68573)"
14596,1.7,"(-84.27366, 161.68668)"
14597,12.5,"(-84.27395, 161.68204)"
14598,8.7,"(-84.27259, 161.41424)"
14599,2.9,"(-84.27382, 161.68455)"
14600,4.2,"(-84.27233, 161.41046)"
14601,2.8,"(-84.27613, 161.37197)"
14602,1.4,"(-84.26899, 161.39551)"
14603,11.3,"(-84.26777, 161.41272)"
14604,36.7,"(-84.26309, 161.39308)"
14605,3.7,"(-84.26789, 161.40298)"
14606,12.7,"(-84.28928, 161.37015)"
14607,8.2,"(-84.24332, 161.449)"
14608,5.6,"(-84.24169, 161.47922)"
14609,10.9,"(-84.24284, 161.44999)"
14610,3.0,"(-84.24357, 161.4531)"
14611,25.5,"(-84.2858, 161.33204)"
14612,1.0,"(-84.27375, 161.6853)"
14613,61.7,"(-84.26667, 161.5)"
14614,148.2,"(-84.26667, 161.5)"
14615,117.6,"(-84.26667, 161.5)"
14616,267.1,"(-84.26667, 161.5)"
14617,277.7,"(-84.26667, 161.5)"
15016,0.09,
14618,235.0,"(-84.26667, 161.5)"
14619,182.4,"(-84.26667, 161.5)"
14620,524.4,"(-84.26667, 161.5)"
14621,660.7,"(-84.26667, 161.5)"
14622,340.6,"(-84.26667, 161.5)"
14623,288.5,"(-84.26667, 161.5)"
14624,122.0,"(-84.26667, 161.5)"
14625,171.9,"(-84.26667, 161.5)"
14626,82.1,"(-84.26667, 161.5)"
14627,35.0,"(-84.26667, 161.5)"
14628,24.3,"(-84.26667, 161.5)"
14629,23.0,"(-84.26667, 161.5)"
14630,25.5,"(-84.26667, 161.5)"
14631,28.5,"(-84.26667, 161.5)"
14632,79.6,"(-84.26667, 161.5)"
14633,5.8,"(-84.26667, 161.5)"
14634,48.0,"(-84.26667, 161.5)"
14635,28.9,"(-84.26667, 161.5)"
14636,22.7,"(-84.26667, 161.5)"
14637,4.8,"(-84.26667, 161.5)"
14638,2.1,"(-84.26667, 161.5)"
14639,5.7,"(-84.26667, 161.5)"
14640,8.8,"(-84.26667, 161.5)"
14641,8.8,"(-84.26667, 161.5)"
14642,30.2,"(-84.26667, 161.5)"
14643,4416.0,"(34.00833, -103.60278)"
14644,4760.0,"(34.0, -81.25)"
14645,200000.0,"(40.5, 112.5)"
14647,1240.0,"(35.66667, -80.25)"
14648,2160.0,"(34.655, -101.64)"
14649,1800.0,"(34.655, -101.64)"
14651,20000.0,"(31.55, -87.51667)"
14654,4500.0,"(39.36667, -103.16667)"
14656,442.0,"(35.86667, -81.91667)"
14657,46000.0,"(41.43333, -96.96667)"
14658,3500.0,"(49.08333, 42.51667)"
14660,10000.0,"(-35.95, 143.33333)"
14662,21.4,"(34.38667, -112.02833)"
53484,262.2,"(33.69177, -113.63612)"
14663,357.0,"(-24.13833, 115.87167)"
14665,4400.0,"(38.38333, -98.01667)"
14666,11700.0,"(38.44, -98.06667)"
30743,2950.0,"(37.68333, -105.7)"
14667,19050.0,"(34.51667, -117.98333)"
14668,1600.0,"(45.6, -110.58333)"
14669,235.0,"(36.41667, -85.25)"
56075,43000.0,"(29.85167, 111.59833)"
53635,4318.0,"(30.52213, -99.73698)"
14672,824.0,"(34.15, -101.3)"
14673,10000.0,"(33.33333, -84.1)"
14677,1315.0,"(36.58333, -100.2)"
14679,7000.0,"(46.1, -111.4)"
14680,1400.0,"(39.41667, -79.15)"
55762,4800.0,"(50.00957, -95.38537)"
14682,4300.0,"(34.25972, -101.40833)"
14683,20676.0,"(41.5, -91.47917)"
14684,1947.1,"(-81.33333, 152.83333)"
14685,2804.6,"(-81.33333, 152.83333)"
14686,941.6,"(-81.33333, 152.83333)"
14687,9000.0,"(-81.33333, 152.83333)"
14688,10172.0,"(-81.33333, 152.83333)"
14689,5086.1,"(-81.33333, 152.83333)"
14690,1554.0,"(-81.33333, 152.83333)"
14691,546.9,"(-81.33333, 152.83333)"
14692,229.4,"(-81.33333, 152.83333)"
14693,141.9,"(-81.33333, 152.83333)"
14694,564000.0,"(39.93333, -99.6)"
14695,158500.0,"(29.3, 105.3)"
14696,350000.0,"(27.35, 108.5)"
14697,16.6,"(-30.09056, 128.80583)"
14698,3020.0,"(40.46667, -99.5)"
14699,179.0,"(-30.6, 127.16667)"
14700,53.89,"(-30.13, 127.38267)"
14701,58.0,"(-30.53583, 127.33967)"
14702,5600.0,"(32.9, -102.28333)"
14703,1600.0,"(32.99167, -102.38833)"
14704,861.0,"(32.98333, -102.38833)"
44717,611.9,"(41.03333, -102.88333)"
14705,94800.0,"(26.01667, -111.36667)"
14706,698.0,
45815,1000.0,"(-28.9725, -63.341111)"
14707,94.5,"(34.8125, -106.79167)"
14709,19500.0,"(19.26667, -97.28333)"
14710,997000.0,"(-29.41667, -66.85)"
54671,73.0,"(-24.7, -69.75)"
54617,30750.0,"(-24.68333, -69.76667)"
54618,25450.0,"(-24.68333, -69.76667)"
54619,29300.0,"(-24.68333, -69.76667)"
15017,0.25,
57174,1431.0,"(-24.68333, -69.76667)"
57191,230.0,"(-24.68333, -69.76667)"
57192,701.0,"(-24.68333, -69.76667)"
57193,1617.0,"(-24.68333, -69.76667)"
57194,85.0,"(-24.68333, -69.76667)"
57195,6800.0,"(-24.68333, -69.76667)"
57196,300.0,"(-24.68333, -69.76667)"
57197,7090.0,"(-24.68333, -69.76667)"
57198,2016.0,"(-24.68333, -69.76667)"
57199,565.0,"(-24.68333, -69.76667)"
57302,308.0,"(-24.68333, -69.76667)"
57303,263.0,"(-24.68333, -69.76667)"
57330,8100.0,"(-24.68333, -69.76667)"
57331,161.0,"(-24.68333, -69.76667)"
57332,663.0,"(-24.68333, -69.76667)"
57333,7090.0,"(-24.68333, -69.76667)"
57334,333.0,"(-24.68333, -69.76667)"
57335,506.0,"(-24.68333, -69.76667)"
57336,203.0,"(-24.68333, -69.76667)"
57337,131.0,"(-24.68333, -69.76667)"
57338,12110.0,"(-24.68333, -69.76667)"
14712,4018.0,"(39.12417, -98.16778)"
14713,309.0,"(33.28944, -102.54306)"
14714,11.0,"(37.65, -105.73333)"
14715,3000.0,"(34.25, -84.5)"
45978,8200.0,"(-8.65, 115.21667)"
14719,22.0,"(-34.45, 140.56667)"
14720,2077.0,
14722,1457.8,"(33.6, -101.73333)"
14725,15.8,"(34.5, -116.95)"
14726,5.8,"(34.5, -116.95)"
14727,7.5,"(34.5, -116.95)"
14728,37.4,"(34.5, -116.95)"
14729,3.1,"(34.5, -116.95)"
14730,26.9,"(34.5, -116.95)"
14731,4.8,"(34.5, -116.95)"
14732,2.0,"(34.5, -116.95)"
14733,3.0,"(34.5, -116.95)"
14734,6.4,"(34.5, -116.95)"
14735,3.8,"(34.5, -116.95)"
14736,1.2,"(34.5, -116.95)"
14737,14.0,"(34.5, -116.95)"
14738,3.4,"(34.50133, -116.96467)"
14739,12.5,"(34.5095, -116.95583)"
15018,1.44,
14740,4.1,"(34.5125, -116.95083)"
14741,12.8,"(34.5, -116.95)"
14742,0.97,"(34.48793, -116.9488)"
14743,3.91,"(34.48868, -116.94985)"
14744,18.4,"(34.4918, -116.943)"
14745,3.92,"(34.49312, -116.94662)"
14746,16.49,"(34.49058, -116.95032)"
14747,7.56,"(34.49095, -116.95038)"
14748,2.71,"(34.49553, -116.9471)"
31364,21.0,"(34.51087, -116.93545)"
30746,5.6,"(34.5001, -116.94217)"
30747,3.1,"(34.48715, -116.95337)"
35466,3.0,"(34.4875, -116.95567)"
35467,10.1,"(34.487, -116.956)"
35468,4.12,"(34.48708, -116.95797)"
35469,3.22,"(34.4871, -116.9578)"
35470,11.87,"(34.49015, -116.94985)"
35471,0.92,"(34.4868, -116.95837)"
35472,2.48,"(34.48793, -116.95638)"
35473,0.9,"(34.48887, -116.95223)"
31365,5.21,"(34.4921, -116.94308)"
31366,0.84,"(34.48975, -116.94277)"
31367,2.17,"(34.48595, -116.9637)"
31368,1.75,"(34.48457, -116.96255)"
31369,106.22,"(34.48413, -116.96083)"
31370,38.56,"(34.487, -116.96512)"
31371,10.32,"(34.48742, -116.9735)"
31372,30.43,"(34.48613, -116.9739)"
31373,2.29,"(34.48667, -116.95833)"
30748,9.2,"(34.48472, -116.96107)"
32766,6.85,"(34.48728, -116.95833)"
44718,6.0,"(34.525, -116.95333)"
45967,13.15,"(34.486, -116.97275)"
45968,0.85,"(34.51092, -116.93962)"
52460,2.6,"(34.48972, -116.98128)"
52461,30.7,"(34.48823, -116.97797)"
52462,12.7,"(34.48075, -116.9788)"
52463,0.6,"(34.48148, -116.95325)"
52464,3.93,"(34.4887, -116.9788)"
52526,3.5,"(34.48712, -116.96147)"
52527,1.1,"(34.48657, -116.9592)"
52528,7.3,"(34.48662, -116.9564)"
52529,6.5,"(34.48565, -116.95673)"
52530,1.5,"(34.48703, -116.95595)"
52531,3.2,"(34.48733, -116.96055)"
52532,0.8,"(34.48738, -116.96065)"
52533,4.0,"(34.48598, -116.95593)"
52465,43.1,"(34.48388, -116.9501)"
14749,20500.0,"(17.9, -77.63333)"
14750,35400.0,"(32.83611, -99.60417)"
14751,7000.0,"(34.0, -106.96667)"
14752,50.0,"(-34.66667, -59.36667)"
30749,32.5,"(38.39918, -115.9967)"
14758,861.0,"(39.11667, -98.68333)"
14760,6700.0,"(40.74972, -97.74972)"
14761,46.0,"(42.76667, -104.35)"
14762,100000.0,"(-27.0, -70.0)"
14763,31.5,"(-31.01667, 127.21667)"
55542,36.54,"(-31.39953, 127.14467)"
30750,378.0,"(-21.3, 24.1028)"
14765,2493.7,
14766,792.9,
14767,653.5,
14768,410.4,
14769,1762.0,
14770,730.9,
14771,624.8,
14772,739.5,
14773,205.63,
14774,99.25,
14775,54.2,"(-84.21667, 160.5)"
14776,97.41,
14777,49.84,
14778,33.3,
14779,33.96,
14780,29.6,
14781,16.74,
14782,18.87,
14783,8.66,
14784,2.57,"(-84.21667, 160.5)"
14785,3.12,"(-84.21667, 160.5)"
14786,6.63,"(-84.21667, 160.5)"
14787,6.8,"(-84.21667, 160.5)"
14788,5.85,"(-84.21667, 160.5)"
14789,8.78,"(-84.21667, 160.5)"
14790,0.38,"(-84.21667, 160.5)"
14791,1.76,"(-84.21667, 160.5)"
14792,1.04,"(-84.21667, 160.5)"
14793,2.53,"(-84.21667, 160.5)"
14794,0.59,"(-84.21667, 160.5)"
14795,4.03,"(-84.21667, 160.5)"
14796,10.48,"(-84.21667, 160.5)"
14797,17.56,"(-84.21667, 160.5)"
14798,20.86,"(-84.21667, 160.5)"
14799,6.02,"(-84.21667, 160.5)"
14800,289.5,
14801,347.9,
14802,124.45,
14803,188.78,
14804,45.73,
14805,56.51,
14806,18.86,
14807,13.7,"(-84.21667, 160.5)"
14808,19.84,
14809,26.05,
14810,5.52,
14811,32.38,
14812,0.5,
14813,7.69,
14814,0.84,
14815,32.22,
14816,20.99,
14817,12.02,
14818,136.77,
14819,62.41,
14820,4.6,
14821,1.88,
14822,2.65,
14823,4.49,
14824,11.01,
14825,2.67,
14826,3.61,
14827,17.68,
14828,9.62,
14829,9.46,"(-84.21667, 160.5)"
14830,5.7,"(-84.21667, 160.5)"
14831,3.54,"(-84.21667, 160.5)"
14832,2.38,"(-84.21667, 160.5)"
14833,0.24,"(-84.21667, 160.5)"
14834,0.22,"(-84.21667, 160.5)"
14835,3.7,"(-84.21667, 160.5)"
14836,5.61,"(-84.21667, 160.5)"
14837,3.02,"(-84.21667, 160.5)"
14838,4.3,"(-84.21667, 160.5)"
14839,0.2,"(-84.21667, 160.5)"
14840,0.6,"(-84.21667, 160.5)"
14841,1.1,"(-84.21667, 160.5)"
14842,14.4,"(-84.21667, 160.5)"
14843,1.2,"(-84.21667, 160.5)"
14844,54.5,"(-84.21667, 160.5)"
14845,96.6,"(-84.21667, 160.5)"
14846,97.97,
14847,75.6,
14848,158.07,
14849,137.95,
14856,7.6,"(-84.21667, 160.5)"
14857,6.7,"(-84.21667, 160.5)"
14858,0.3,"(-84.21667, 160.5)"
14859,0.2,"(-84.21667, 160.5)"
14860,1.7,"(-84.21667, 160.5)"
14861,1.41,"(-84.21667, 160.5)"
14862,1.5,"(-84.21667, 160.5)"
14863,0.9,"(-84.21667, 160.5)"
14864,3.95,
14865,5.76,
14866,20.42,
14867,0.4,
14868,0.69,
14869,11.18,
14870,8.04,
14871,14.4,
14872,92.13,
14873,14.13,
14874,9.99,
14875,9.55,
14876,5.89,
14877,10.5,
14878,2.79,
14879,12.92,
14880,4.56,
14881,18.76,
14882,19.42,
14883,0.43,
14884,0.32,
14885,15.65,
14886,8.53,
14887,2.52,
14888,0.92,
14889,0.66,
14890,58.3,
14891,35.23,
14892,48.68,
14893,36.17,
14894,64.02,
14895,72.9,
14896,34.98,
14897,58.15,
14898,0.61,
14899,1.58,
14900,281.0,
14901,328.3,
14902,691.7,
14903,3.1,"(-84.21667, 160.5)"
14904,32.9,"(-84.21667, 160.5)"
14905,34.4,"(-84.21667, 160.5)"
14906,7.2,"(-84.21667, 160.5)"
14907,6.4,"(-84.21667, 160.5)"
14908,29.7,"(-84.21667, 160.5)"
14909,2.6,"(-84.21667, 160.5)"
14910,7.79,"(-84.21667, 160.5)"
14911,19.03,"(-84.21667, 160.5)"
14912,1.37,"(-84.21667, 160.5)"
14913,5.88,"(-84.21667, 160.5)"
14914,7.25,"(-84.21667, 160.5)"
14915,5.31,"(-84.21667, 160.5)"
14916,3.98,"(-84.21667, 160.5)"
14917,8.06,"(-84.21667, 160.5)"
14918,3.03,
14951,0.24,"(-84.21667, 160.5)"
14919,44.8,
14920,42.95,
14921,30.54,
14922,3.86,
14923,10.02,
14924,9.35,
14925,10.31,
14926,0.07,
14927,4.65,
14928,133.4,"(-84.21667, 160.5)"
14929,74.8,"(-84.21667, 160.5)"
14930,102.9,"(-84.21667, 160.5)"
14931,29.5,"(-84.21667, 160.5)"
14932,12.3,"(-84.21667, 160.5)"
14933,17.9,"(-84.21667, 160.5)"
14934,45.5,"(-84.21667, 160.5)"
14935,14.0,"(-84.21667, 160.5)"
14936,6.8,"(-84.21667, 160.5)"
14937,4.7,"(-84.21667, 160.5)"
14938,2.58,"(-84.21667, 160.5)"
14939,1.78,"(-84.21667, 160.5)"
14940,9.59,"(-84.21667, 160.5)"
14941,23.27,"(-84.21667, 160.5)"
14942,3.18,"(-84.21667, 160.5)"
14943,7.63,"(-84.21667, 160.5)"
14944,2.59,"(-84.21667, 160.5)"
14945,5.15,"(-84.21667, 160.5)"
14946,0.2,"(-84.21667, 160.5)"
14947,0.36,"(-84.21667, 160.5)"
14948,0.36,"(-84.21667, 160.5)"
14949,0.55,"(-84.21667, 160.5)"
14950,0.21,"(-84.21667, 160.5)"
14952,0.6,"(-84.21667, 160.5)"
14953,0.48,"(-84.21667, 160.5)"
14954,0.45,"(-84.21667, 160.5)"
14955,1.27,"(-84.21667, 160.5)"
14956,1.02,"(-84.21667, 160.5)"
14957,3.81,
14963,20.3,"(-84.21667, 160.5)"
14964,7.5,"(-84.21667, 160.5)"
14965,11.26,
14966,1.42,
14967,71.55,
14968,101.39,
14969,53.66,
14970,17.2,
14971,20.72,
14972,22.85,
14973,199.3,
14974,299.7,
14975,55.68,
14976,17.73,
14977,10.49,"(-84.21667, 160.5)"
14978,3.8,"(-84.21667, 160.5)"
14979,3.4,"(-84.21667, 160.5)"
14980,9.92,"(-84.21667, 160.5)"
14981,1.81,"(-84.21667, 160.5)"
14982,2.36,"(-84.21667, 160.5)"
14983,0.18,"(-84.21667, 160.5)"
14984,14.15,"(-84.21667, 160.5)"
14985,0.77,"(-84.21667, 160.5)"
14986,0.11,"(-84.21667, 160.5)"
14987,0.38,"(-84.21667, 160.5)"
14988,2.08,"(-84.21667, 160.5)"
14989,0.24,"(-84.21667, 160.5)"
14990,0.16,"(-84.21667, 160.5)"
14991,0.12,"(-84.21667, 160.5)"
14992,0.77,"(-84.21667, 160.5)"
14993,0.31,"(-84.21667, 160.5)"
14994,0.15,"(-84.21667, 160.5)"
14995,0.4,"(-84.21667, 160.5)"
14996,10.68,"(-84.21667, 160.5)"
14997,10.11,"(-84.21667, 160.5)"
14998,4.45,"(-84.21667, 160.5)"
14999,19.3,"(-84.21667, 160.5)"
15000,12.55,"(-84.21667, 160.5)"
15001,57.97,"(-84.21667, 160.5)"
15002,17.01,"(-84.21667, 160.5)"
15003,7.94,"(-84.21667, 160.5)"
15004,1.19,"(-84.21667, 160.5)"
15005,0.28,"(-84.21667, 160.5)"
15006,0.43,
15007,2.19,
15008,1.06,
15009,1.74,
15010,0.25,
15011,1.11,
15019,11.84,
15020,5.55,
15021,2.39,
15022,1.3,
15023,2.24,
15024,7.51,
15025,10.12,
15026,13.34,
15027,6.92,
15028,2.87,
15029,3.25,
15030,10.81,
15031,25.86,
15032,26.72,
15033,41.44,
15034,49.21,
15035,281.4,
15036,167.09,
15037,6.11,
15038,16.31,
15039,189.4,
15040,140.71,
15041,18.52,
15042,12.76,
15043,9.1,"(-84.21667, 160.5)"
15044,2.1,"(-84.21667, 160.5)"
15045,19.4,"(-84.21667, 160.5)"
15046,9.7,"(-84.21667, 160.5)"
15047,14.1,"(-84.21667, 160.5)"
15048,3.52,
15049,11.8,"(-84.21667, 160.5)"
15050,1.1,"(-84.21667, 160.5)"
15051,1.2,"(-84.21667, 160.5)"
15052,1.9,"(-84.21667, 160.5)"
15053,0.18,
15054,0.3,
15055,0.05,
15056,0.71,
15057,1.03,
15058,0.69,
15059,0.77,
15060,0.97,
15061,0.11,
15062,8.46,
15063,1.44,
15064,0.7,
15065,6.7,
15066,0.34,
15067,0.61,
15068,0.28,
15069,0.15,
15070,0.14,
15071,0.3,
15072,0.73,
15073,0.17,
15074,10.0,
15075,0.29,
15076,2.69,
15077,1.29,
15078,1.23,
15079,0.7,
15080,0.55,
15081,1.83,
15082,6.84,
15083,6.6,
15084,12.42,
15085,4.61,
15086,3.58,
15087,15.29,
15088,0.87,
15089,43.54,
15090,21.48,
15091,13.85,
15092,4.99,
15093,0.09,
15094,0.06,
15095,0.27,
15096,17.37,
15097,7.57,
15098,5.28,
15099,0.57,
15100,23.79,
15101,25.45,
15102,46.01,
15103,13.36,
15104,4.9,
15105,3.62,
15106,23.02,
15107,3.76,
15108,2.39,
15109,0.21,
15110,4.54,
15111,0.04,
15112,1.61,
15113,4.62,
15114,7.51,
15115,0.16,
15116,1.93,
15117,55.07,
15118,321.4,"(-84.21667, 160.5)"
15119,142.6,"(-84.21667, 160.5)"
15120,148.1,"(-84.21667, 160.5)"
15121,134.1,"(-84.21667, 160.5)"
15122,125.4,"(-84.21667, 160.5)"
15123,66.7,"(-84.21667, 160.5)"
15124,63.0,"(-84.21667, 160.5)"
15125,188.6,"(-84.21667, 160.5)"
15126,157.2,"(-84.21667, 160.5)"
15127,110.4,"(-84.21667, 160.5)"
15128,6.51,
15129,8.12,
15130,28.06,
15131,7.45,
15132,18.06,
15133,4.25,
15134,10.14,
15135,4.12,
15136,2.93,
15137,1.38,
15138,0.23,
15139,3.37,
15140,0.14,
15141,0.19,
15142,0.17,
15143,1.87,
15144,2.62,
15145,1.05,
15146,0.22,
15147,1.66,
15148,4.7,
15149,0.81,
15150,0.13,
15151,0.6,
15152,2.79,
15246,254.2,"(-84.21667, 160.5)"
15153,0.36,
15154,16.97,
15155,13.46,
15156,12.59,
15157,38.7,
15158,96.76,
15159,80.85,
15160,30.33,
15161,23.47,
15162,19.52,
15163,7.53,
15164,0.61,
15165,0.45,
15166,1.72,
15167,0.07,
15168,1.52,
15169,2.05,
15170,3.34,
15171,1.27,
15172,3.53,
15173,18.91,
15174,14.18,
15175,52.09,
15176,21.38,
15177,18.22,
15178,1.84,
15179,1.52,
15180,5.22,
15181,74.73,
15182,33.72,
15183,28.62,
15184,23.57,
15185,31.99,
15186,33.87,
15187,9.77,
15188,5.14,
15189,18.71,
15190,16.6,
15191,2.67,
15192,2.24,
15193,4.86,
15194,2.7,
15195,0.81,
15196,0.35,
15197,308.1,
15198,96.38,
15199,222.16,
15200,156.95,
15201,265.1,
15202,106.68,
15203,177.2,
15204,149.16,
15205,188.37,
15206,194.96,
15207,65.5,
15208,72.35,
15209,53.78,
15210,65.11,
15211,9.03,
15212,29.34,
15213,25.65,
15214,24.94,
15215,13.24,
15216,10.12,
15217,8.01,
15218,7.18,
15219,9.83,
15220,8.21,
15221,19.16,
15222,13.55,
15223,2.12,
15224,4.7,
15225,7.36,
15226,44.13,
15227,16.03,
15228,15.82,
15229,18.02,
15230,2.4,
15231,6.29,
15232,15.09,
15233,13.16,
15234,0.69,
15235,15.06,
15236,12.48,
15237,1.41,
15238,5.45,
15239,3.74,
15240,0.29,
15241,13.18,
15242,2.32,
45347,32.3,
45348,12.4,
45349,19.2,
45350,5.5,
45351,6.6,
45352,5.2,
45353,8.3,
45354,5.6,
45355,16.8,
45356,4.9,
36222,0.9,
36223,0.4,
36224,0.8,
36225,0.4,
36226,0.6,
36227,0.4,
36228,0.7,
36229,1.1,
36230,1.2,
36231,0.8,
45357,1.4,
46245,2.8,
45358,2.2,
45359,3.8,
45360,4.5,
46246,3.1,
46247,8.5,
35090,0.59,
46248,2.5,
46249,2.5,
35091,0.25,
35092,0.6,
35093,0.64,
35094,0.46,
35095,0.35,
35096,0.87,
35097,0.73,
35098,0.56,
35099,1.34,
35100,1.06,
46250,1.7,
46251,1.6,
46252,2.8,
46253,7.7,
46254,16.0,
46255,15.5,
46256,14.2,
46257,5.6,
46258,8.1,
46259,33.4,
46260,25.6,
46261,40.0,
46262,7.3,
46263,4.3,
46264,4.2,
46265,9.5,
46266,2.8,
46267,7.8,
46268,5.2,
46269,5.7,
46270,8.2,
46271,2.3,
46272,2.4,
46273,4.6,
46274,5.0,
46275,2.5,
46276,3.0,
46277,2.7,
46278,1.6,
46279,3.3,
36232,0.7,
36233,1.0,
36234,1.2,
36235,0.6,
36236,0.3,
35101,0.55,
35102,1.29,
35103,1.15,
35104,0.74,
35105,0.89,
35106,0.69,
35107,1.34,
35108,0.73,
35109,1.11,
35110,1.16,
46280,1.6,
46281,1.8,
46282,1.5,
46283,2.6,
46284,1.5,
46285,2.9,
46286,7.7,
46287,2.1,
46288,7.2,
46289,4.8,
46290,2.5,
46291,2.8,
35111,1.27,
46292,2.4,
46293,1.7,
35112,0.92,
35113,0.61,
35114,0.68,
35115,0.7,
35116,1.02,
35117,0.21,
35118,0.68,
35119,0.61,
35120,0.53,
35121,0.38,
35122,0.68,
35123,0.95,
35124,0.57,
35125,0.23,
35126,0.96,
35127,1.35,
35128,1.29,
35129,0.46,
35130,0.28,
35131,0.52,
36237,0.9,
36238,0.9,
36239,0.5,
36240,0.8,
36241,0.5,
36242,0.5,
15247,1433.0,"(-84.21667, 160.5)"
36243,0.6,
36244,0.5,
36245,0.5,
36246,0.7,
36247,0.3,
36248,0.6,
36249,0.2,
36250,0.4,
36251,0.7,
36252,0.4,
36253,1.2,
36254,0.6,
36255,0.9,
36256,0.6,
36257,0.3,
36258,0.5,
36259,0.6,
36260,0.7,
36261,0.9,
36262,0.9,
36263,0.7,
36264,0.7,
36265,0.8,
36266,0.4,
36267,1.3,
36268,0.5,
36269,0.3,
15245,1094.6,"(-84.21667, 160.5)"
36270,0.5,
36271,0.2,
36272,0.3,
36273,0.4,
36274,0.9,
36275,0.5,
36276,0.3,
46294,1.4,
46295,1.7,
46296,2.1,
46297,1.8,
35132,1.2,
46298,1.9,
46299,2.4,
46300,6.2,
46301,2.4,
35133,3.2,
46302,26.4,
46303,30.6,
46304,32.5,
46305,34.0,
46306,6.9,
46307,11.4,
46308,24.1,
46309,52.2,
46310,97.8,
46311,185.6,
36277,0.6,
36278,1.1,
36279,0.9,
36280,1.1,
36281,1.6,
36282,0.8,
36283,0.2,
36284,0.5,
36285,0.9,
36286,0.7,
36287,1.2,
36288,0.4,
36289,0.4,
36290,1.3,
36291,0.5,
36292,0.9,
36293,0.5,
36294,1.4,
36295,0.8,
36296,1.0,
36297,0.5,
36298,0.8,
36299,0.5,
36300,0.2,
36301,1.0,
36302,1.3,
36303,0.9,
36304,0.8,
36305,0.5,
36306,0.4,
36307,0.5,
36308,0.4,
36309,1.0,
36310,0.4,
36311,0.2,
36312,1.0,
36313,0.7,
36314,1.8,
36315,0.9,
36316,0.5,
36317,0.8,
36318,0.5,
36319,0.9,
36320,0.9,
36321,0.8,
36322,0.4,
36323,1.1,
36324,0.5,
36325,1.5,
36326,1.3,
36327,1.2,
36328,1.5,
36329,1.0,
36330,1.1,
36331,1.1,
36332,1.8,
36333,1.5,
36334,1.5,
36335,1.6,
36336,1.5,
45361,4.0,
45362,1.4,
45363,2.4,
45364,3.1,
45365,3.1,
45366,2.9,
45367,2.1,
45368,2.0,
45369,5.4,
45370,2.8,
45371,1.2,
45372,1.5,
45373,3.0,
45374,1.2,
45375,1.6,
45376,5.5,
45377,3.6,
45378,3.3,
45379,2.9,
45380,1.9,
46312,2.6,
46313,4.0,
46314,3.4,
46315,2.6,
46316,1.2,
46317,3.3,
46318,3.9,
46319,2.7,
46320,1.5,
35134,4.5,
46321,4.6,
46322,3.3,
46323,1999.1,
46324,2007.3,
46325,906.1,
46326,375.8,
46327,373.0,
46328,83.7,
46329,75.5,
46330,88.0,
46331,38.2,
46332,43.9,
45339,6.2,
45340,2.4,
35009,0.71,
35010,0.97,
35011,0.4,
35012,0.5,
35013,1.19,
35014,0.58,
35015,0.39,
45341,3.3,
35016,0.61,
35017,0.72,
35018,0.28,
46333,2.3,
35019,0.22,
46334,1.4,
35020,0.24,
35021,0.37,
46335,0.9,
46336,1.4,
35022,0.86,
35023,1.4,
35024,1.98,
35025,1.1,
35026,0.26,
35027,0.55,
35028,0.65,
35029,1.89,
35030,1.08,
35031,0.48,
46337,8.3,
46338,6.2,
46339,17.5,
46340,12.2,
46341,57.6,
46342,33.7,
46343,105.9,
46344,17.4,
46345,11.6,
46346,26.5,
35032,17.7,
46347,5.1,
46348,2.9,
35033,0.39,
35034,1.03,
35035,0.24,
35036,0.53,
35037,0.74,
35038,0.25,
35039,0.32,
46349,2.5,
35040,0.83,
35041,1.27,
46350,1.6,
46351,2.8,
35042,0.41,
46352,4.9,
46353,1.1,
35043,0.8,
35044,0.38,
46354,1.9,
46355,1.9,
46356,3.0,
46357,2.1,
46358,1.8,
46359,0.3,
46360,1.9,
46361,1.2,
46362,0.3,
46363,0.2,
35045,0.88,
35046,0.35,
35047,0.21,
35048,0.28,
35049,0.44,
35050,0.36,
35051,0.72,
35052,0.76,
35053,1.47,
35054,0.72,
35055,0.67,
35056,0.41,
46364,13.1,
46365,1.6,
46366,0.9,
46367,2.0,
35057,0.67,
35058,0.2,
35059,0.62,
46368,4.5,
46369,6.5,
